cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,timestamp
68.0,7391.4,293.6,7.362,0.0,131.0,2019-09-14 21:35:05
70.0,7415.91,294.4,7.465,0.0,130.0,2019-09-14 21:35:08
70.0,7439.66,294.0,8.304,0.0,129.0,2019-09-14 21:35:11
73.0,7447.94,293.6,8.304,0.0,129.0,2019-09-14 21:35:12
72.0,7464.06,292.79999999999995,8.034,0.0,129.0,2019-09-14 21:35:14
72.0,7472.14,292.4,8.108,0.0,128.0,2019-09-14 21:35:15
81.0,7530.76,289.79999999999995,8.985,0.0,127.0,2019-09-14 21:35:22
0.0,7587.77,286.6,9.107,0.0,127.0,2019-09-14 21:35:28
0.0,7604.59,286.4,8.696,0.0,128.0,2019-09-14 21:35:30
0.0,7612.59,286.20000000000005,7.828,0.0,127.0,2019-09-14 21:35:31
0.0,7620.98,286.20000000000005,7.828,0.0,127.0,2019-09-14 21:35:32
0.0,7639.32,286.20000000000005,9.349,0.0,126.0,2019-09-14 21:35:34
0.0,7669.1,285.4,9.228,0.0,124.0,2019-09-14 21:35:37
0.0,7698.03,284.20000000000005,9.573,0.0,124.0,2019-09-14 21:35:40
0.0,7717.74,283.6,9.685,0.0,124.0,2019-09-14 21:35:42
74.0,7744.97,282.79999999999995,9.069,0.0,123.0,2019-09-14 21:35:45
64.0,7775.76,282.0,7.259,0.0,121.0,2019-09-14 21:35:49
69.0,7811.71,283.20000000000005,7.287,0.0,123.0,2019-09-14 21:35:54
0.0,7837.02,283.20000000000005,8.51,0.0,126.0,2019-09-14 21:35:57
12.0,7855.75,282.6,9.368,0.0,126.0,2019-09-14 21:35:59
12.0,7885.96,282.0,10.432,0.0,125.0,2019-09-14 21:36:02
12.0,7898.53,281.4,10.432,0.0,125.0,2019-09-14 21:36:03
0.0,7917.79,280.20000000000005,10.264,0.0,122.0,2019-09-14 21:36:05
0.0,7938.39,278.79999999999995,10.133,0.0,122.0,2019-09-14 21:36:07
0.0,7961.48,277.79999999999995,10.264,0.0,122.0,2019-09-14 21:36:09
0.0,7972.24,277.20000000000005,10.385,0.0,123.0,2019-09-14 21:36:10
0.0,8005.13,274.79999999999995,10.506,0.0,123.0,2019-09-14 21:36:13
0.0,8015.65,273.79999999999995,10.926,0.0,123.0,2019-09-14 21:36:14
0.0,8025.37,273.20000000000005,9.667,0.0,123.0,2019-09-14 21:36:15
0.0,8034.88,272.6,9.415,0.0,123.0,2019-09-14 21:36:16
0.0,8043.72,272.20000000000005,9.06,0.0,123.0,2019-09-14 21:36:17
0.0,8052.09,271.6,8.211,0.0,123.0,2019-09-14 21:36:18
69.0,8069.15,269.4,8.211,0.0,123.0,2019-09-14 21:36:20
22.0,8092.12,266.0,7.082,0.0,122.0,2019-09-14 21:36:23
66.0,8106.57,265.0,7.082,0.0,122.0,2019-09-14 21:36:25
66.0,8113.9,264.79999999999995,7.185,0.0,122.0,2019-09-14 21:36:26
66.0,8127.61,265.0,6.625,0.0,121.0,2019-09-14 21:36:28
66.0,8133.7,265.4,6.233,0.0,121.0,2019-09-14 21:36:29
9.0,8144.6,266.0,5.477,0.0,122.0,2019-09-14 21:36:31
9.0,8149.26,266.4,5.029,0.0,122.0,2019-09-14 21:36:32
76.0,8167.34,267.4,4.619,0.0,120.0,2019-09-14 21:36:36
83.0,8182.71,268.6,4.628,0.0,117.0,2019-09-14 21:36:39
17.0,8204.5,269.20000000000005,4.805,0.0,116.0,2019-09-14 21:36:43
17.0,8210.56,269.4,5.402,0.0,116.0,2019-09-14 21:36:44
17.0,8222.39,269.79999999999995,5.169,0.0,116.0,2019-09-14 21:36:46
55.0,8235.46,270.20000000000005,5.421,0.0,116.0,2019-09-14 21:36:48
19.0,8249.86,270.79999999999995,2.678,0.0,115.0,2019-09-14 21:36:52
64.0,8256.64,271.20000000000005,1.819,0.0,113.0,2019-09-14 21:36:56
0.0,8262.22,271.4,0.0,0.0,114.0,2019-09-14 21:37:02
0.0,8262.22,271.4,0.0,0.0,117.0,2019-09-14 21:37:11
0.0,8262.22,271.4,0.0,0.0,113.0,2019-09-14 21:37:16
0.0,8262.22,271.4,0.0,0.0,112.0,2019-09-14 21:37:39
0.0,0.0,291.4,0.0,0.0,134.78449360452925,2019-09-15 21:14:22
0.0,1.28,292.20000000000005,0.989,0.0,134.78449360452925,2019-09-15 21:14:26
0.0,5.67,292.4,2.538,0.0,134.78449360452925,2019-09-15 21:14:28
89.0,21.89,293.0,4.852,0.0,134.78449360452925,2019-09-15 21:14:32
80.0,46.54,293.79999999999995,5.822,0.0,134.78449360452925,2019-09-15 21:14:36
80.0,52.17,294.20000000000005,5.822,0.0,134.78449360452925,2019-09-15 21:14:37
80.0,57.82,294.4,5.71,0.0,134.78449360452925,2019-09-15 21:14:38
9.0,70.42,295.4,3.779,0.0,134.78449360452925,2019-09-15 21:14:41
0.0,82.58,297.20000000000005,1.213,0.0,134.78449360452925,2019-09-15 21:14:46
0.0,82.91,298.0,0.0,0.0,134.78449360452925,2019-09-15 21:14:52
36.0,83.23,298.20000000000005,1.39,0.0,134.78449360452925,2019-09-15 21:15:20
75.0,94.51,298.20000000000005,3.658,0.0,134.78449360452925,2019-09-15 21:15:23
73.0,121.62,300.0,5.291,0.0,134.78449360452925,2019-09-15 21:15:28
57.0,159.4,300.0,6.205,0.0,134.78449360452925,2019-09-15 21:15:34
69.0,204.61,299.79999999999995,7.511,0.0,134.78449360452925,2019-09-15 21:15:40
73.0,253.85,303.20000000000005,7.511,0.0,134.78449360452925,2019-09-15 21:15:46
76.0,263.52,303.79999999999995,7.539,0.0,134.78449360452925,2019-09-15 21:15:47
76.0,320.98,306.79999999999995,8.146,0.0,134.78449360452925,2019-09-15 21:15:54
76.0,385.77,303.0,8.183,0.0,134.78449360452925,2019-09-15 21:16:02
74.0,393.99,302.20000000000005,8.239,0.0,134.78449360452925,2019-09-15 21:16:03
71.0,455.24,292.4,7.67,0.0,134.78449360452925,2019-09-15 21:16:11
71.0,485.23,289.20000000000005,7.614,0.0,134.78449360452925,2019-09-15 21:16:15
68.0,529.56,287.79999999999995,7.539,0.0,134.78449360452925,2019-09-15 21:16:21
68.0,595.91,287.20000000000005,7.325,0.0,134.78449360452925,2019-09-15 21:16:30
71.0,603.56,286.79999999999995,7.306,0.0,134.78449360452925,2019-09-15 21:16:31
68.0,663.12,285.4,7.334,0.0,134.78449360452925,2019-09-15 21:16:39
66.0,719.63,280.79999999999995,7.241,0.0,134.78449360452925,2019-09-15 21:16:47
67.0,761.66,276.79999999999995,7.222,0.0,134.78449360452925,2019-09-15 21:16:53
70.0,829.02,276.0,7.278,0.0,134.78449360452925,2019-09-15 21:17:02
70.0,836.45,276.0,7.306,0.0,134.78449360452925,2019-09-15 21:17:03
0.0,851.01,275.6,7.418,0.0,134.78449360452925,2019-09-15 21:17:05
0.0,880.64,275.0,7.465,0.0,134.78449360452925,2019-09-15 21:17:09
5.0,901.86,272.6,4.432,0.0,134.78449360452925,2019-09-15 21:17:13
5.0,912.5,271.20000000000005,2.473,0.0,134.78449360452925,2019-09-15 21:17:17
5.0,919.72,270.79999999999995,2.743,0.0,134.78449360452925,2019-09-15 21:17:20
5.0,926.9,270.6,2.743,0.0,134.78449360452925,2019-09-15 21:17:22
4.0,948.22,269.4,4.964,0.0,134.78449360452925,2019-09-15 21:17:27
4.0,981.95,266.0,6.877,0.0,134.78449360452925,2019-09-15 21:17:32
59.0,996.44,264.79999999999995,6.755,0.0,134.78449360452925,2019-09-15 21:17:34
59.0,1013.67,263.6,5.085,0.0,134.78449360452925,2019-09-15 21:17:37
14.0,1023.03,263.4,2.846,0.0,134.78449360452925,2019-09-15 21:17:40
14.0,1023.34,263.4,0.597,0.0,134.78449360452925,2019-09-15 21:17:41
0.0,1023.35,263.79999999999995,0.0,0.0,134.78449360452925,2019-09-15 21:17:52
0.0,1023.35,263.79999999999995,0.0,0.0,134.78449360452925,2019-09-15 21:18:28
0.0,1023.62,263.79999999999995,1.232,0.0,134.78449360452925,2019-09-15 21:18:41
0.0,1030.51,263.79999999999995,3.387,0.0,134.78449360452925,2019-09-15 21:18:43
62.0,1053.24,263.4,5.832,0.0,134.78449360452925,2019-09-15 21:18:47
66.0,1060.42,263.20000000000005,6.149,0.0,134.78449360452925,2019-09-15 21:18:48
76.0,1085.26,261.79999999999995,7.763,0.0,134.78449360452925,2019-09-15 21:18:51
85.0,1137.86,260.20000000000005,9.135,0.0,134.78449360452925,2019-09-15 21:18:57
91.0,1205.13,256.0,9.209,0.0,134.78449360452925,2019-09-15 21:19:04
82.0,1271.57,253.79999999999995,9.452,0.0,134.78449360452925,2019-09-15 21:19:11
86.0,1280.68,253.6,9.452,0.0,134.78449360452925,2019-09-15 21:19:12
72.0,1332.53,252.0,8.864,0.0,134.78449360452925,2019-09-15 21:19:18
68.0,1399.6,249.20000000000005,8.5,0.0,134.78449360452925,2019-09-15 21:19:26
69.0,1407.84,249.20000000000005,8.491,0.0,134.78449360452925,2019-09-15 21:19:27
62.0,1470.96,249.6,7.418,0.0,134.78449360452925,2019-09-15 21:19:35
61.0,1514.67,251.20000000000005,7.25,0.0,134.78449360452925,2019-09-15 21:19:41
70.0,1565.93,252.0,7.278,0.0,134.78449360452925,2019-09-15 21:19:48
68.0,1632.67,250.79999999999995,7.418,0.0,134.78449360452925,2019-09-15 21:19:57
71.0,1640.15,250.4,7.558,0.0,134.78449360452925,2019-09-15 21:19:58
67.0,1690.79,247.4,7.577,0.0,134.78449360452925,2019-09-15 21:20:05
69.0,1734.41,247.0,7.474,0.0,134.78449360452925,2019-09-15 21:20:11
75.0,1782.56,250.0,7.213,0.0,134.78449360452925,2019-09-15 21:20:18
70.0,1838.52,253.4,6.905,0.0,134.78449360452925,2019-09-15 21:20:26
70.0,1904.63,252.79999999999995,6.653,0.0,134.78449360452925,2019-09-15 21:20:36
70.0,1910.96,252.6,6.653,0.0,134.78449360452925,2019-09-15 21:20:37
73.0,1955.67,252.6,5.44,0.0,134.78449360452925,2019-09-15 21:20:44
74.0,1960.16,252.4,5.44,0.0,134.78449360452925,2019-09-15 21:20:45
74.0,1970.11,251.79999999999995,6.615,0.0,134.78449360452925,2019-09-15 21:20:47
70.0,1992.04,250.79999999999995,6.634,0.0,134.78449360452925,2019-09-15 21:20:50
69.0,2053.74,253.6,6.559,0.0,134.78449360452925,2019-09-15 21:20:58
70.0,2060.25,254.0,6.541,0.0,134.78449360452925,2019-09-15 21:20:59
59.0,2124.48,256.0,6.438,0.0,134.78449360452925,2019-09-15 21:21:09
66.0,2136.09,256.0,6.438,0.0,134.78449360452925,2019-09-15 21:21:11
21.0,2164.35,254.79999999999995,3.266,0.0,134.78449360452925,2019-09-15 21:21:17
0.0,2171.63,253.79999999999995,0.597,0.0,134.78449360452925,2019-09-15 21:21:22
73.0,2174.88,253.0,1.922,0.0,134.78449360452925,2019-09-15 21:21:27
95.0,2177.87,252.79999999999995,3.247,0.0,134.78449360452925,2019-09-15 21:21:28
78.0,2204.1,251.4,4.749,0.0,134.78449360452925,2019-09-15 21:21:34
83.0,2240.59,249.6,5.757,0.0,134.78449360452925,2019-09-15 21:21:41
80.0,2279.42,249.20000000000005,6.289,0.0,134.78449360452925,2019-09-15 21:21:47
75.0,2335.81,249.4,7.007,0.0,134.78449360452925,2019-09-15 21:21:55
74.0,2400.25,249.20000000000005,7.157,0.0,134.78449360452925,2019-09-15 21:22:04
74.0,2407.34,249.20000000000005,7.119,0.0,134.78449360452925,2019-09-15 21:22:05
78.0,2470.89,251.0,6.858,0.0,134.78449360452925,2019-09-15 21:22:14
76.0,2478.4,251.20000000000005,6.905,0.0,134.78449360452925,2019-09-15 21:22:15
77.0,2521.98,252.0,7.25,0.0,134.78449360452925,2019-09-15 21:22:21
80.0,2581.28,253.4,7.409,0.0,134.78449360452925,2019-09-15 21:22:29
79.0,2648.33,254.20000000000005,7.446,0.0,134.78449360452925,2019-09-15 21:22:38
76.0,2690.87,254.0,7.147,0.0,134.78449360452925,2019-09-15 21:22:44
75.0,2754.13,252.4,6.877,0.0,134.78449360452925,2019-09-15 21:22:53
73.0,2811.98,252.79999999999995,5.888,0.0,134.78449360452925,2019-09-15 21:23:03
71.0,2852.49,253.79999999999995,5.235,0.0,134.78449360452925,2019-09-15 21:23:11
76.0,2873.33,253.20000000000005,4.647,0.0,134.78449360452925,2019-09-15 21:23:16
77.0,2910.0,252.20000000000005,4.152,0.0,134.78449360452925,2019-09-15 21:23:25
82.0,2953.15,254.4,4.451,0.0,134.78449360452925,2019-09-15 21:23:35
74.0,3011.95,257.4,4.983,0.0,134.78449360452925,2019-09-15 21:23:47
77.0,3054.66,258.0,5.309,0.0,134.78449360452925,2019-09-15 21:23:55
77.0,3111.87,260.4,5.654,0.0,134.78449360452925,2019-09-15 21:24:05
80.0,3161.64,261.4,5.486,0.0,134.78449360452925,2019-09-15 21:24:14
73.0,3220.21,260.79999999999995,5.832,0.0,134.78449360452925,2019-09-15 21:24:24
74.0,3268.06,260.6,6.028,0.0,134.78449360452925,2019-09-15 21:24:32
74.0,3323.78,262.6,6.102,0.0,134.78449360452925,2019-09-15 21:24:41
75.0,3385.47,264.20000000000005,6.177,0.0,134.78449360452925,2019-09-15 21:24:51
76.0,3391.77,264.4,6.252,0.0,134.78449360452925,2019-09-15 21:24:52
75.0,3453.07,266.6,6.13,0.0,134.78449360452925,2019-09-15 21:25:02
72.0,3459.12,266.79999999999995,6.084,0.0,134.78449360452925,2019-09-15 21:25:03
78.0,3519.96,267.4,6.046,0.0,134.78449360452925,2019-09-15 21:25:13
74.0,3585.88,266.20000000000005,6.531,0.0,134.78449360452925,2019-09-15 21:25:23
67.0,3651.24,266.20000000000005,7.166,0.0,134.78449360452925,2019-09-15 21:25:32
80.0,3717.69,265.4,9.023,0.0,134.78449360452925,2019-09-15 21:25:40
72.0,3784.55,264.4,9.396,0.0,134.78449360452925,2019-09-15 21:25:47
73.0,3847.23,262.6,10.049,0.0,134.78449360452925,2019-09-15 21:25:53
65.0,3915.48,259.6,9.807,0.0,134.78449360452925,2019-09-15 21:26:00
66.0,3924.6,259.20000000000005,9.769,0.0,134.78449360452925,2019-09-15 21:26:01
67.0,3980.54,258.20000000000005,9.331,0.0,134.78449360452925,2019-09-15 21:26:07
52.0,4029.03,258.6,6.662,0.0,134.78449360452925,2019-09-15 21:26:13
36.0,4039.34,258.6,2.463,0.0,134.78449360452925,2019-09-15 21:26:16
0.0,4041.36,258.20000000000005,0.0,0.0,134.78449360452925,2019-09-15 21:26:20
0.0,4041.61,257.6,1.278,0.0,134.78449360452925,2019-09-15 21:26:34
57.0,4047.33,257.6,3.163,0.0,134.78449360452925,2019-09-15 21:26:36
77.0,4064.63,257.79999999999995,4.544,0.0,134.78449360452925,2019-09-15 21:26:40
73.0,4098.38,258.4,5.757,0.0,134.78449360452925,2019-09-15 21:26:46
78.0,4110.56,258.6,5.589,0.0,134.78449360452925,2019-09-15 21:26:48
81.0,4124.11,259.0,6.158,0.0,134.78449360452925,2019-09-15 21:26:50
70.0,4136.51,259.4,5.766,0.0,134.78449360452925,2019-09-15 21:26:52
73.0,4156.93,260.20000000000005,6.065,0.0,134.78449360452925,2019-09-15 21:26:55
78.0,4206.97,260.79999999999995,6.709,0.0,134.78449360452925,2019-09-15 21:27:02
72.0,4264.93,259.6,6.914,0.0,134.78449360452925,2019-09-15 21:27:10
72.0,4315.52,258.79999999999995,6.699,0.0,134.78449360452925,2019-09-15 21:27:17
71.0,4377.44,259.0,6.765,0.0,134.78449360452925,2019-09-15 21:27:26
71.0,4395.76,259.4,6.718,0.0,134.78449360452925,2019-09-15 21:27:29
68.0,4453.75,260.20000000000005,6.448,0.0,134.78449360452925,2019-09-15 21:27:38
72.0,4487.27,260.0,5.328,0.0,134.78449360452925,2019-09-15 21:27:44
72.0,4510.0,258.6,5.328,0.0,134.78449360452925,2019-09-15 21:27:48
71.0,4520.9,258.20000000000005,5.207,0.0,134.78449360452925,2019-09-15 21:27:50
71.0,4566.8,258.6,4.88,0.0,134.78449360452925,2019-09-15 21:27:59
71.0,4614.59,260.4,4.936,0.0,134.78449360452925,2019-09-15 21:28:08
70.0,4619.3,260.79999999999995,4.805,0.0,134.78449360452925,2019-09-15 21:28:09
68.0,4644.17,262.20000000000005,4.843,0.0,134.78449360452925,2019-09-15 21:28:14
69.0,4654.0,262.79999999999995,4.833,0.0,134.78449360452925,2019-09-15 21:28:16
72.0,4701.0,264.6,5.029,0.0,134.78449360452925,2019-09-15 21:28:25
72.0,4748.71,265.20000000000005,5.048,0.0,134.78449360452925,2019-09-15 21:28:34
0.0,4792.37,266.0,5.318,0.0,134.78449360452925,2019-09-15 21:28:42
0.0,4819.23,265.79999999999995,4.012,0.0,134.78449360452925,2019-09-15 21:28:48
0.0,4831.68,265.79999999999995,1.931,0.0,134.78449360452925,2019-09-15 21:28:53
0.0,4834.66,265.79999999999995,1.446,0.0,134.78449360452925,2019-09-15 21:28:55
0.0,4836.0,266.0,0.0,0.0,134.78449360452925,2019-09-15 21:28:58
0.0,4836.0,265.4,0.0,0.0,134.78449360452925,2019-09-15 21:29:12
0.0,4836.18,265.4,1.428,0.0,134.78449360452925,2019-09-15 21:29:13
77.0,4845.34,265.4,3.863,0.0,134.78449360452925,2019-09-15 21:29:16
80.0,4871.85,265.0,5.785,0.0,134.78449360452925,2019-09-15 21:29:21
90.0,4906.0,264.0,6.839,0.0,134.78449360452925,2019-09-15 21:29:26
82.0,4952.37,263.79999999999995,7.427,0.0,134.78449360452925,2019-09-15 21:29:32
82.0,4999.81,264.0,7.698,0.0,134.78449360452925,2019-09-15 21:29:38
75.0,5065.61,266.0,7.073,0.0,134.78449360452925,2019-09-15 21:29:47
78.0,5072.3,266.4,6.998,0.0,134.78449360452925,2019-09-15 21:29:48
81.0,5084.98,267.0,5.962,0.0,134.78449360452925,2019-09-15 21:29:50
79.0,5091.2,267.0,5.962,0.0,134.78449360452925,2019-09-15 21:29:51
74.0,5136.4,266.79999999999995,5.766,0.0,134.78449360452925,2019-09-15 21:29:59
75.0,5170.93,266.4,5.654,0.0,134.78449360452925,2019-09-15 21:30:05
74.0,5224.33,267.79999999999995,5.869,0.0,134.78449360452925,2019-09-15 21:30:14
74.0,5277.06,268.0,5.878,0.0,134.78449360452925,2019-09-15 21:30:23
76.0,5328.59,268.6,5.869,0.0,134.78449360452925,2019-09-15 21:30:32
78.0,5381.63,269.79999999999995,5.906,0.0,134.78449360452925,2019-09-15 21:30:41
74.0,5442.74,270.6,5.962,0.0,134.78449360452925,2019-09-15 21:30:51
76.0,5497.32,270.4,6.615,0.0,134.78449360452925,2019-09-15 21:30:59
73.0,5559.17,270.20000000000005,7.465,0.0,134.78449360452925,2019-09-15 21:31:07
78.0,5621.55,269.6,7.791,0.0,134.78449360452925,2019-09-15 21:31:15
76.0,5630.45,269.6,7.791,0.0,134.78449360452925,2019-09-15 21:31:16
78.0,5697.78,269.20000000000005,8.342,0.0,134.78449360452925,2019-09-15 21:31:24
0.0,5713.08,269.20000000000005,7.772,0.0,134.78449360452925,2019-09-15 21:31:26
0.0,5725.9,269.20000000000005,6.569,0.0,134.78449360452925,2019-09-15 21:31:28
52.0,5736.18,269.4,5.291,0.0,134.78449360452925,2019-09-15 21:31:30
69.0,5756.33,270.0,5.291,0.0,134.78449360452925,2019-09-15 21:31:34
69.0,5761.34,270.20000000000005,5.151,0.0,134.78449360452925,2019-09-15 21:31:35
66.0,5786.84,271.4,4.917,0.0,134.78449360452925,2019-09-15 21:31:40
65.0,5831.0,272.6,4.637,0.0,134.78449360452925,2019-09-15 21:31:49
63.0,5840.54,272.6,4.6,0.0,134.78449360452925,2019-09-15 21:31:51
72.0,5850.27,272.6,4.665,0.0,134.78449360452925,2019-09-15 21:31:53
71.0,5854.7,272.4,4.712,0.0,134.78449360452925,2019-09-15 21:31:54
73.0,5860.03,272.4,4.749,0.0,134.78449360452925,2019-09-15 21:31:55
77.0,5882.44,272.20000000000005,5.169,0.0,134.78449360452925,2019-09-15 21:31:59
63.0,5921.88,273.0,5.608,0.0,134.78449360452925,2019-09-15 21:32:06
83.0,5945.51,273.4,4.283,0.0,134.78449360452925,2019-09-15 21:32:11
10.0,5954.42,273.4,1.997,0.0,134.78449360452925,2019-09-15 21:32:14
10.0,5957.52,273.6,1.987,0.0,134.78449360452925,2019-09-15 21:32:15
0.0,5960.43,273.6,1.26,0.0,134.78449360452925,2019-09-15 21:32:16
0.0,5962.82,273.79999999999995,1.26,0.0,134.78449360452925,2019-09-15 21:32:20
0.0,5963.28,273.79999999999995,0.0,0.0,134.78449360452925,2019-09-15 21:32:26
0.0,5963.28,274.0,0.0,0.0,134.78449360452925,2019-09-15 21:32:34
0.0,5963.28,274.0,0.0,0.0,134.78449360452925,2019-09-15 21:32:37
0.0,0.0,271.79999999999995,4.6,0.0,134.78449360452925,2019-09-15 22:01:50
12.0,25.43,271.4,4.199,0.0,134.78449360452925,2019-09-15 22:01:56
0.0,47.69,272.6,2.193,0.0,134.78449360452925,2019-09-15 22:02:03
0.0,53.35,273.0,1.838,0.0,134.78449360452925,2019-09-15 22:02:06
0.0,55.42,273.0,2.062,0.0,134.78449360452925,2019-09-15 22:02:07
0.0,61.42,273.20000000000005,2.454,0.0,134.78449360452925,2019-09-15 22:02:09
0.0,66.88,273.20000000000005,2.454,0.0,134.78449360452925,2019-09-15 22:02:11
19.0,79.28,273.0,2.753,0.0,134.78449360452925,2019-09-15 22:02:16
71.0,86.58,273.0,4.106,0.0,134.78449360452925,2019-09-15 22:02:18
78.0,91.34,273.0,4.647,0.0,134.78449360452925,2019-09-15 22:02:19
81.0,122.9,273.4,6.559,0.0,134.78449360452925,2019-09-15 22:02:24
71.0,175.65,273.4,7.082,0.0,134.78449360452925,2019-09-15 22:02:31
76.0,231.92,272.79999999999995,7.763,0.0,134.78449360452925,2019-09-15 22:02:38
71.0,295.34,272.0,7.838,0.0,134.78449360452925,2019-09-15 22:02:46
69.0,310.47,272.0,7.81,0.0,134.78449360452925,2019-09-15 22:02:48
67.0,332.6,272.0,7.595,0.0,134.78449360452925,2019-09-15 22:02:51
64.0,352.72,272.20000000000005,6.709,0.0,134.78449360452925,2019-09-15 22:02:54
66.0,398.96,272.6,6.252,0.0,134.78449360452925,2019-09-15 22:03:01
60.0,441.45,272.79999999999995,6.028,0.0,134.78449360452925,2019-09-15 22:03:08
63.0,477.29,273.6,4.656,0.0,134.78449360452925,2019-09-15 22:03:15
15.0,489.79,274.4,2.865,0.0,134.78449360452925,2019-09-15 22:03:19
70.0,501.96,274.79999999999995,3.723,0.0,134.78449360452925,2019-09-15 22:03:23
76.0,520.87,275.0,4.973,0.0,134.78449360452925,2019-09-15 22:03:27
72.0,555.86,274.79999999999995,5.654,0.0,134.78449360452925,2019-09-15 22:03:33
72.0,585.69,275.0,5.897,0.0,134.78449360452925,2019-09-15 22:03:38
71.0,597.6,275.20000000000005,5.897,0.0,134.78449360452925,2019-09-15 22:03:40
73.0,646.89,275.20000000000005,5.981,0.0,134.78449360452925,2019-09-15 22:03:48
74.0,678.14,275.20000000000005,5.953,0.0,134.78449360452925,2019-09-15 22:03:53
77.0,691.67,275.0,6.018,0.0,134.78449360452925,2019-09-15 22:03:55
71.0,735.33,274.79999999999995,6.662,0.0,134.78449360452925,2019-09-15 22:04:01
69.0,798.79,274.4,8.267,0.0,134.78449360452925,2019-09-15 22:04:09
75.0,857.93,274.79999999999995,10.003,0.0,134.78449360452925,2019-09-15 22:04:15
77.0,922.48,275.20000000000005,10.404,0.0,134.78449360452925,2019-09-15 22:04:21
66.0,977.21,274.20000000000005,10.805,0.0,134.78449360452925,2019-09-15 22:04:26
63.0,1041.73,272.79999999999995,10.796,0.0,134.78449360452925,2019-09-15 22:04:32
63.0,1052.63,272.4,10.777,0.0,134.78449360452925,2019-09-15 22:04:33
73.0,1120.59,271.0,8.715,0.0,134.78449360452925,2019-09-15 22:04:40
72.0,1129.43,270.79999999999995,8.64,0.0,134.78449360452925,2019-09-15 22:04:41
71.0,1162.41,270.6,8.64,0.0,134.78449360452925,2019-09-15 22:04:45
67.0,1185.14,271.0,7.194,0.0,134.78449360452925,2019-09-15 22:04:48
63.0,1198.6,271.20000000000005,6.746,0.0,134.78449360452925,2019-09-15 22:04:50
69.0,1233.73,272.79999999999995,5.524,0.0,134.78449360452925,2019-09-15 22:04:56
70.0,1250.53,273.79999999999995,5.776,0.0,134.78449360452925,2019-09-15 22:04:59
69.0,1267.28,274.20000000000005,5.486,0.0,134.78449360452925,2019-09-15 22:05:02
67.0,1272.81,274.4,5.486,0.0,134.78449360452925,2019-09-15 22:05:03
69.0,1300.4,275.0,5.468,0.0,134.78449360452925,2019-09-15 22:05:08
66.0,1335.85,276.4,5.272,0.0,134.78449360452925,2019-09-15 22:05:15
65.0,1341.25,276.4,5.272,0.0,134.78449360452925,2019-09-15 22:05:16
67.0,1357.7,277.0,5.272,0.0,134.78449360452925,2019-09-15 22:05:19
70.0,1363.08,277.20000000000005,5.244,0.0,134.78449360452925,2019-09-15 22:05:20
70.0,1374.02,277.6,5.281,0.0,134.78449360452925,2019-09-15 22:05:22
71.0,1385.97,277.6,5.328,0.0,134.78449360452925,2019-09-15 22:05:24
73.0,1397.83,278.0,5.496,0.0,134.78449360452925,2019-09-15 22:05:26
71.0,1426.71,278.6,5.645,0.0,134.78449360452925,2019-09-15 22:05:31
69.0,1467.21,279.0,5.552,0.0,134.78449360452925,2019-09-15 22:05:38
70.0,1502.52,279.79999999999995,5.561,0.0,134.78449360452925,2019-09-15 22:05:44
0.0,1556.06,280.20000000000005,5.608,0.0,134.78449360452925,2019-09-15 22:05:53
0.0,1561.19,280.6,5.16,0.0,134.78449360452925,2019-09-15 22:05:54
27.0,1571.67,281.79999999999995,2.631,0.0,134.78449360452925,2019-09-15 22:05:57
0.0,1577.33,285.0,1.008,0.0,134.78449360452925,2019-09-15 22:06:02
66.0,1590.34,286.4,3.527,0.0,134.78449360452925,2019-09-15 22:06:07
0.0,1598.83,286.4,2.239,0.0,134.78449360452925,2019-09-15 22:06:10
0.0,1600.41,286.4,1.39,0.0,134.78449360452925,2019-09-15 22:06:11
0.0,1600.83,286.6,0.0,0.0,134.78449360452925,2019-09-15 22:06:15
0.0,1603.1,287.20000000000005,1.129,0.0,134.78449360452925,2019-09-15 22:06:24
0.0,1605.45,287.20000000000005,1.894,0.0,134.78449360452925,2019-09-15 22:06:25
0.0,1615.73,287.20000000000005,2.911,0.0,134.78449360452925,2019-09-15 22:06:29
73.0,1627.16,287.20000000000005,4.031,0.0,134.78449360452925,2019-09-15 22:06:32
71.0,1656.13,285.79999999999995,5.16,0.0,134.78449360452925,2019-09-15 22:06:38
71.0,1661.54,285.6,5.207,0.0,134.78449360452925,2019-09-15 22:06:39
77.0,1696.21,284.4,5.337,0.0,134.78449360452925,2019-09-15 22:06:45
77.0,1721.13,284.0,6.037,0.0,134.78449360452925,2019-09-15 22:06:49
77.0,1727.05,284.0,5.925,0.0,134.78449360452925,2019-09-15 22:06:50
12.0,1745.69,283.6,6.037,0.0,134.78449360452925,2019-09-15 22:06:53
12.0,1759.65,283.4,6.037,0.0,134.78449360452925,2019-09-15 22:06:55
12.0,1800.22,283.4,6.438,0.0,134.78449360452925,2019-09-15 22:07:01
26.0,1845.2,283.20000000000005,7.017,0.0,134.78449360452925,2019-09-15 22:07:07
26.0,1849.02,283.0,5.057,0.0,134.78449360452925,2019-09-15 22:07:08
26.0,1856.05,282.4,3.546,0.0,134.78449360452925,2019-09-15 22:07:10
0.0,1859.61,281.20000000000005,0.0,0.0,134.78449360452925,2019-09-15 22:07:14
0.0,1859.76,280.0,0.495,0.0,134.78449360452925,2019-09-15 22:07:22
